Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,category
32.0,6,87.6,6316.722891566265,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9264,66,1500,926.4,740.5144157948582,926.4,0.0001587152481079,10,548361.6000000001,DNS_SPOOFING,Spoofing
20.0,6,64.0,30732.00468933177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.253936767578125e-05,100,0.0,DDOS-TCP_FLOOD,DDoS
14.4,17,76.7,110.24267927593104,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,979,60,262,97.9,67.75519660267149,97.9,0.0090752840042114,10,4590.766666666666,RECON-OSSCAN,Recon
0.24,47,65.73,13459.243333440298,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58668,60,592,586.68,53.19999999999989,586.68,7.430791854858399e-05,100,2830.2399999999884,MIRAI-GREETH_FLOOD,Mirai
0.32,47,65.03,1243.0845467397328,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.99,0.99,58142,60,592,581.42,74.43432194107963,581.42,0.0008044600486755,100,5540.4682828282885,MIRAI-GREETH_FLOOD,Mirai
20.0,6,65.91,44902.08757092388,0.99,0.0,0.99,0.0,0.01,0.0,0.0,1,0,99,99,0.0,0.99,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.3419857025146485e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS
32.0,6,232.0,5084.0048484848485,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0005791902542114,10,0.0,BENIGN,Benign
22.48,6,64.0,6744.012991815799,0.0,0.88,0.1,0.0,0.63,0.0,0.0,63,88,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999998,60.06,0.0001482892036437,100,0.3599999999999997,DOS-SYN_FLOOD,DoS
20.0,6,68.6,219.0340015979864,0.1,0.0,0.0,0.1,0.5,0.0,0.0,5,0,1,0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,987,60,218,98.7,58.90491396215505,98.7,0.0045655965805053,10,3469.788888888889,BENIGN,Benign
29.6,6,156.3,352.0749427101258,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,6646,66,1494,664.6,715.7976436582245,664.6,0.0031044960021972,10,512366.2666666666,MITM-ARPSPOOFING,Spoofing
20.0,6,64.0,58141.16994732465,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.719951629638672e-05,100,0.0,DDOS-SYN_FLOOD,DDoS
19.6,6,66.3,134.40697301800935,0.2,0.0,0.0,0.2,0.6,0.0,0.0,6,0,2,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.2,0.0,0.0,0.8,0.8,884,60,235,88.4,53.19189579040944,88.4,0.0148818969726562,10,2829.3777777777777,BENIGN,Benign
20.0,6,64.0,11177.061237541971,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.948087692260742e-05,100,0.0,DOS-SYN_FLOOD,DoS
17.6,17,63.2,88.14933440937502,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,740,60,156,74.0,30.463092423455635,74.0,0.012502384185791,10,928.0,BENIGN,Benign
20.0,6,64.0,39775.28686581319,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.514123916625977e-05,100,0.0,DOS-SYN_FLOOD,DoS
8.0,17,64.0,6443.358168830171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001552200317382,100,0.0,MIRAI-UDPPLAIN,Mirai
1.0,47,79.47,981.9506484993212,0.0,0.0,0.0,0.01,0.03,0.0,0.0,3,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.05,0.0,0.98,0.98,52049,60,578,520.49,157.94606514550952,520.49,0.0010183906555175,100,24946.95949494954,MIRAI-GREIP_FLOOD,Mirai
11.6,17,66.4,521.2128442191073,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,7942,111,1123,794.2,441.0078860469,794.2,0.0019187211990356,10,194487.9555555556,MITM-ARPSPOOFING,Spoofing
20.0,6,64.0,23918.24817518248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.180908203125e-05,100,0.0,DOS-TCP_FLOOD,DoS
20.0,6,64.0,38593.15421420684,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5920867919921875e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS
8.0,17,64.0,147479.04360056258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.780624389648438e-06,100,0.0,DDOS-UDP_FLOOD,DDoS
8.0,17,70.9,7686.521157476131,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.95,0.0,0.01,0.03,0.0,0.99,0.99,6198,60,214,61.98,15.511468549613742,61.98,0.0001300978660583,100,240.60565656565623,DOS-UDP_FLOOD,DoS
14.4,17,88.8,430.66648868992,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.1,0.0,1.0,1.0,3314,66,1292,331.4,506.9368139456172,331.4,0.002623176574707,10,256984.9333333333,MITM-ARPSPOOFING,Spoofing
8.0,17,73.4,535.2130360993785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3906,115,712,390.6,282.4571550597444,390.6,0.0018685102462768,10,79782.04444444446,MITM-ARPSPOOFING,Spoofing
20.0,6,64.0,18244.83013615207,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.481958389282227e-05,100,0.0,DOS-SYN_FLOOD,DoS
8.0,17,64.0,9878.480416401706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001012301445007,100,0.0,DDOS-UDP_FLOOD,DDoS
22.0,6,152.2,1211.2463902044587,0.0,0.5,0.5,0.0,0.5,0.0,0.0,5,5,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0008517026901245,10,0.0,RECON-OSSCAN,Recon
20.0,6,64.0,24943.823966696404,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.0090084075927736e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
27.2,6,151.0,33.23163320767394,0.1,0.0,0.0,0.3,0.8,0.0,0.0,8,0,1,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1242,66,230,124.2,66.01986233113655,124.2,0.0301391124725341,10,4358.622222222222,BENIGN,Benign
0.0,1,64.0,70127.13593044641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.4269351959228516e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
0.0,1,64.0,15928.543217378096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.278038024902344e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
1.2,1,64.0,2036.247827480071,0.01,0.01,0.0,0.0,0.02,0.0,0.0,2,1,1,0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.95,0.0,1.0,1.0,90022,60,1514,900.22,596.0099582247179,900.22,0.0004916405677795,100,355227.87030303007,DDOS-ICMP_FRAGMENTATION,DDoS
8.0,17,64.0,27939.674926725285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.5791397094726564e-05,100,0.0,DDOS-UDP_FLOOD,DDoS
21.6,6,57.6,234.350080457715,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.1,0.0,0.0,0.9,0.9,15206,60,5858,1520.6,1925.3841290621576,1520.6,0.0042773008346557,10,3707104.044444444,BENIGN,Benign
32.0,6,148.0,624.8776854086589,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244,66,2962,1224.4,1330.6201728684428,1224.4,0.0016169071197509,10,1770550.0444444446,BENIGN,Benign
24.4,6,65.4,3855.058823529412,0.1,0.8,0.0,0.0,0.2,0.0,0.0,2,8,1,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,606,60,66,60.6,1.8973665961010275,60.6,0.0002594947814941,10,3.6,RECON-OSSCAN,Recon
20.0,6,64.0,18005.16849109251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.553960800170898e-05,100,0.0,DDOS-SYN_FLOOD,DDoS
8.0,17,50.0,5333.5503560529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,11273,690,1176,1127.3,153.6518792595782,1127.3,0.000221300125122,10,23608.9,MITM-ARPSPOOFING,Spoofing
29.6,6,64.0,638.3635699500792,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,15134,60,2962,1513.4,684.0091292438201,1513.4,0.002131700515747,10,467868.488888889,BENIGN,Benign
32.0,6,56.0,5060.694980694981,0.0,0.0,0.0,0.6,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28172,1514,4410,2817.2,1068.4282121155566,2817.2,0.0002296924591064,10,1141538.8444444449,MITM-ARPSPOOFING,Spoofing
20.0,6,64.0,43631.58223239364,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.29191780090332e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS
20.0,6,64.0,27525.29203307521,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.633022308349609e-05,100,0.0,DDOS-SYN_FLOOD,DDoS
20.0,6,64.0,22401.880040591783,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.463911056518554e-05,100,0.0,DOS-SYN_FLOOD,DoS
20.0,6,64.0,23781.277995123888,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.220962524414062e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS
20.0,6,64.0,25195.55475461044,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.11081314086914e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS
0.0,47,64.0,9662.736425000576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0001041793823242,100,0.0,MIRAI-GREETH_FLOOD,Mirai
0.0,1,64.0,23212.7068459793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.310131072998047e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
0.0,1,64.0,11752.042588960494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.510112762451172e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
8.0,17,64.0,4258.565757277314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55185,339,554,551.85,21.49999999999997,551.85,0.0002372598648071,100,462.249999999999,MIRAI-UDPPLAIN,Mirai
32.0,6,232.0,1288.176904176904,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0007763862609863,10,0.0,BENIGN,Benign
20.0,6,41.0,796.9416682500475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,540,54,54,54.0,0.0,54.0,0.0012550115585327,10,0.0,DNS_SPOOFING,Spoofing
30.4,6,80.9,61.12809152517672,0.1,0.1,0.0,0.3,0.8,0.0,0.0,8,1,1,0,0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2190,66,1260,219.0,369.6415681290308,219.0,0.0173123121261596,10,136634.88888888888,RECON-OSSCAN,Recon
32.0,6,97.6,106.53715830060912,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11540,66,2962,1154.0,910.9648121024702,1154.0,0.009410285949707,10,829856.8888888889,BENIGN,Benign
20.0,6,64.0,22345.78582844965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.475116729736328e-05,100,0.0,DOS-SYN_FLOOD,DoS
19.8,6,63.36,18237.690233933383,0.99,0.0,0.99,0.0,0.0,0.0,0.0,0,0,99,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,5.484104156494141e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS
8.0,17,64.0,29291.877924436063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.4139156341552734e-05,100,0.0,DOS-UDP_FLOOD,DoS
32.8,6,97.2,57.4722799248009,0.0,0.1,0.0,0.4,0.9,0.0,0.0,9,1,0,0,0.1,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1084,66,176,108.4,53.35666156473185,108.4,0.017431902885437,10,2846.933333333333,BENIGN,Benign
7.92,17,63.36,24600.02346041056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,4.1069984436035154e-05,100,0.0,DDOS-UDP_FLOOD,DDoS
19.88,6,65.91,38667.8713008205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6021,60,81,60.21,2.1000000000000014,60.21,2.5861263275146484e-05,100,4.410000000000006,DOS-TCP_FLOOD,DoS
20.0,6,64.0,25189.502132004083,0.0,0.98,0.02,0.0,0.0,0.0,0.0,0,98,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.969907760620117e-05,100,0.0,DOS-SYN_FLOOD,DoS
0.0,1,64.0,66313.10671936758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.508951187133789e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS
20.0,6,64.0,27832.143331121435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.846883773803711e-05,100,0.0,DOS-SYN_FLOOD,DoS
20.12,6,64.0,7678.781443374464,0.0,0.99,0.0,0.01,0.01,0.0,0.0,1,99,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17382,156,174,173.82,1.7999999999999996,173.82,0.0001302289962768,100,3.239999999999999,DDOS-SYN_FLOOD,DDoS
32.0,6,109.8,267.07997172748867,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5052,66,1500,505.2,687.0388635295677,505.2,0.0039178848266601,10,472022.4,MITM-ARPSPOOFING,Spoofing
19.88,6,63.87,17205.989252163927,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.813121795654297e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS
32.0,6,148.0,215.4715217022763,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6452,66,1514,645.2,747.7439847077786,645.2,0.0046517848968505,10,559121.0666666667,BENIGN,Benign
20.04,6,65.68,17354.783184376036,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.762100219726563e-05,100,0.0,DDOS-TCP_FLOOD,DDoS
8.0,17,64.0,5341.701477330616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12030,1203,1203,1203.0,0.0,1203.0,0.000203800201416,10,0.0,DNS_SPOOFING,Spoofing
1.84,47,69.1,3007.9632816982216,0.0,0.0,0.0,0.03,0.05,0.0,0.0,5,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,56778,78,592,567.78,106.26007545811196,567.78,0.0003324604034423,100,11291.203636363647,MIRAI-GREETH_FLOOD,Mirai
0.0,47,64.0,6458.240049272461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,0.0001561498641967,100,0.0,MIRAI-GREIP_FLOOD,Mirai
20.0,6,64.0,20716.704534228986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.8270225524902346e-05,100,0.0,DOS-TCP_FLOOD,DoS
20.0,6,64.0,45809.34906072521,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1889209747314454e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS
20.0,6,64.0,96598.43390142792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.0361671447753906e-05,100,0.0,DDOS-TCP_FLOOD,DDoS
29.6,6,123.5,311.9531732278194,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,8572,66,2866,857.2,1116.6664477611723,857.2,0.0044844150543212,10,1246943.9555555554,BENIGN,Benign
20.0,6,64.0,13451.905067350866,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.471084594726563e-05,100,0.0,DDOS-SYN_FLOOD,DDoS
10.0,17,118.6,24.99230740812685,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.3,0.5,0.0,0.1,0.1,0.0,0.9,0.9,1146,60,230,114.6,64.89170465732376,114.6,0.0400137186050415,10,4210.933333333333,DICTIONARYBRUTEFORCE,BruteForce
20.0,6,64.0,35210.74546675621,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8409957885742187e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS
23.2,6,98.3,134.4845453379505,0.1,0.1,0.0,0.1,0.6,0.0,0.0,6,1,1,0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,851,60,230,85.1,51.77826656898519,85.1,0.0103267192840576,10,2680.988888888889,RECON-OSSCAN,Recon
21.6,6,112.9,104.52156317439432,0.0,0.1,0.0,0.1,0.6,0.0,0.0,6,1,0,0,0.3,0.3,0.2,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.0,0.2,0.0,1.0,1.0,1044,66,262,104.4,62.77331350891786,104.4,0.0096354961395263,10,3940.488888888889,BENIGN,Benign
8.0,17,59.0,213.953621236699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1187,46,753,118.7,222.9090746370716,118.7,0.0046741962432861,10,49688.455555555534,DNS_SPOOFING,Spoofing
