pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory 
607544,1526898846.12892,e,tcp,192.168.100.148,57184,192.168.100.3,43284,2,120,RST,1526898846.173882,108226,0.044962,0.044962,0.0,,,0.044962,0.044962,0.044962,,,,,1,1,60,60,22.241003,0.0,0.0,1,Reconnaissance,Service_Scan
9472124,1528082874.957019,e s,tcp,192.168.100.150,61341.0,192.168.100.6,80.0,4,522,RST,1528082911.720481,218141,36.809444,0.015328,0.021677,,,0.045984,0.0,0.045984,,,,,3,1,462,60,0.081501,0.054402,0.0,1,DDoS/DoS,TCP
34976440,1528095724.586585,e s,tcp,192.168.100.147,38684,192.168.100.3,80,4,428,RST,1528095738.668128,119968,14.081543,2.295881,2.295881,,,4.591761,0.0,4.591761,,,,,3,1,368,60,0.213045,0.14203,0.0,1,DDoS/DoS,TCP
149351,1526879751.942008,e,udp,192.168.100.148,34403,192.168.100.3,60423,1,60,INT,1526879751.942008,8388,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,1,Reconnaissance,Service_Scan
9519703,1528082921.713151,e s,tcp,192.168.100.148,62106.0,192.168.100.5,80.0,7,1078,REQ,1528082973.355858,3556,51.642708,0.0,0.0,,,0.0,0.0,0.0,,,,,7,0,1078,0,0.116183,0.116183,0.0,1,DDoS/DoS,TCP
9290618,1528082861.027188,e s,tcp,192.168.100.149,42006.0,192.168.100.7,80.0,4,616,REQ,1528082916.369249,36635,55.34206,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.054208,0.054208,0.0,1,DDoS/DoS,TCP
34961074,1528095724.066653,e s,tcp,192.168.100.149,24159,192.168.100.3,80,2,308,REQ,1528095734.565847,104602,10.499194,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.095245,0.095245,0.0,1,DDoS/DoS,TCP
9514310,1528082883.073325,e g,tcp,192.168.100.147,17492.0,192.168.100.3,80.0,6,548,RST,1528082908.014879,260327,24.941553,0.121119,0.036805,,,0.242237,0.084313,0.157924,,,,,4,2,428,120,0.200469,0.120281,0.04023,1,DDoS/DoS,TCP
9897574,1528082989.255389,e s,tcp,192.168.100.149,4897.0,192.168.100.7,80.0,8,1232,REQ,1528083035.279474,119266,46.024086,0.232339,0.569111,,,1.626371,0.0,1.626371,,,,,8,0,1232,0,0.152094,0.152094,0.0,1,DDoS/DoS,TCP
245396,1526880845.030614,e,tcp,192.168.100.150,56304,192.168.100.3,9351,2,120,RST,1526880845.061098,88688,0.030484,0.030484,0.0,,,0.030484,0.030484,0.030484,,,,,1,1,60,60,32.804092,0.0,0.0,1,Reconnaissance,Service_Scan
34904556,1528095722.649568,e s,tcp,192.168.100.150,8724,192.168.100.3,80,2,308,REQ,1528095734.497569,48084,11.848001,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.084402,0.084402,0.0,1,DDoS/DoS,TCP
179716,1526880842.237783,e,tcp,192.168.100.148,40850,192.168.100.3,12370,2,120,RST,1526880842.238071,23008,0.000288,0.000288,0.0,,,0.000288,0.000288,0.000288,,,,,1,1,60,60,3472.222168,0.0,0.0,1,Reconnaissance,Service_Scan
9765320,1528082943.779214,e s,tcp,192.168.100.149,9616.0,192.168.100.7,80.0,3,462,REQ,1528082969.513345,249173,25.734131,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.077718,0.077718,0.0,1,DDoS/DoS,TCP
34878236,1528095722.147261,e,tcp,192.168.100.147,13950,192.168.100.3,80,4,428,RST,1528095731.614027,21764,9.466766,0.009183,0.009183,,,0.018367,0.0,0.018367,,,,,3,1,368,60,0.316898,0.211265,0.0,1,DDoS/DoS,TCP
34846981,1528103301.181581,e,tcp,192.168.100.149,46978,192.168.100.7,80,10,2227,RST,1528103374.662823,243,73.481239,6.8e-05,0.000119,,,0.000274,0.0,0.000274,,,,,6,4,831,1396,0.12248,0.068045,0.092881,1,DDoS/DoS,HTTP
131415,1526355441.965009,e,udp,192.168.100.148,33273,224.0.0.251,5353,1,60,INT,1526355441.965009,6885,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,0,Normal,Normal
34855371,1528104037.198126,e,tcp,192.168.100.149,56546.0,192.168.100.7,80,10,2158,FIN,1528104145.692201,3428,108.494072,3e-05,5.2e-05,,,0.000121,0.0,0.000121,,,,,6,4,762,1396,0.082954,0.046085,0.093049,1,DDoS/DoS,HTTP
1112340,1526955424.721959,e,udp,192.168.100.3,43794,205.251.197.207,53,2,474,CON,1526955424.731905,5028,0.009946,0.009946,0.0,,,0.009946,0.009946,0.009946,,,,,1,1,94,380,100.542931,0.0,0.0,0,Normal,Normal
34896623,1528095722.513344,e s,tcp,192.168.100.147,19233,192.168.100.3,80,4,428,RST,1528095732.392227,40151,9.878883,0.133425,0.133425,,,0.266849,0.0,0.266849,,,,,3,1,368,60,0.303678,0.202452,0.0,1,DDoS/DoS,TCP
909713,1526949245.315045,e,tcp,192.168.100.147,47422,192.168.100.3,14920,2,120,RST,1526949245.316925,90119,0.00188,0.00188,0.0,,,0.00188,0.00188,0.00188,,,,,1,1,60,60,531.914917,0.0,0.0,1,Reconnaissance,Service_Scan
34986019,1528095724.96644,e,tcp,192.168.100.150,28143,192.168.100.3,80,1,154,REQ,1528095724.96644,129547,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS/DoS,TCP
1761453,1526980963.192213,e,udp,192.168.100.7,53923,192.168.159.152,53,2,176,INT,1526980968.240305,24486,5.048092,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198095,0.198095,0.0,0,Normal,Normal
2495045,1528081403.060398,e,udp,192.168.100.3,56056.0,205.251.192.183,53.0,2,470,CON,1528081403.299366,110813,0.238968,0.238968,0.0,,,0.238968,0.238968,0.238968,,,,,1,1,92,378,4.184661,0.0,0.0,0,Normal,Normal
34971319,1528095724.401199,e s,tcp,192.168.100.147,37720,192.168.100.3,80,4,428,RST,1528095738.596994,114847,14.195795,2.296685,2.296685,,,4.593371,0.0,4.593371,,,,,3,1,368,60,0.21133,0.140887,0.0,1,DDoS/DoS,TCP
951132,1526949248.222989,e,tcp,192.168.100.147,47422,192.168.100.3,58716,2,120,RST,1526949248.259293,131538,0.036304,0.036304,0.0,,,0.036304,0.036304,0.036304,,,,,1,1,60,60,27.545174,0.0,0.0,1,Reconnaissance,Service_Scan
58076742,1528099573.871203,e,tcp,192.168.100.6,80,192.168.100.3,80,421,124616,CON,1528099590.062545,1786,16.191341,4.020099,1.654827,,,16.080395,1.153858,4.978257,,,,,421,0,124616,0,25.939791,25.939791,0.0,0,Normal,Normal
56503089,1528099460.673957,e *,tcp,192.168.100.55,8080.0,192.168.100.3,80.0,2503,2439250,CON,1528099476.346135,1092,15.672178,3.908799,1.882913,,,15.635197,0.647505,4.999458,,,,,1252,1251,1258020,1181230,159.645966,79.822983,79.759178,0,Normal,Normal
9357951,1528082864.844904,e s,tcp,192.168.100.149,10135.0,192.168.100.7,80.0,4,616,REQ,1528082907.009298,103968,42.164394,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.07115,0.07115,0.0,1,DDoS/DoS,TCP
1554698,1526877961.33712,e,udp,192.168.100.7,41825,192.168.159.152,53,2,172,INT,1526877966.379051,35938,5.041931,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.198337,0.198337,0.0,0,Normal,Normal
14550,1526345485.305047,e,tcp,192.168.100.150,62819,192.168.100.3,1042,2,120,RST,1526345485.305171,15145,0.000124,0.000124,0.0,,,0.000124,0.000124,0.000124,,,,,1,1,60,60,8064.516113,0.0,0.0,1,Reconnaissance,Service_Scan
34943450,1528095723.535777,e g,tcp,192.168.100.149,18900,192.168.100.3,80,6,548,RST,1528095734.392868,86978,10.857091,0.168455,0.046514,,,0.336911,0.121941,0.21497,,,,,4,2,428,120,0.460529,0.276317,0.092106,1,DDoS/DoS,TCP
1619206,1526895433.269456,e,udp,192.168.100.149,54127,192.168.217.2,53,2,172,INT,1526895435.769647,8889,2.500191,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.399969,0.399969,0.0,0,Normal,Normal
854540,1526949243.210627,e,tcp,192.168.100.147,47422,192.168.100.3,21914,2,120,RST,1526949243.213149,34946,0.002522,0.002522,0.0,,,0.002522,0.002522,0.002522,,,,,1,1,60,60,396.510681,0.0,0.0,1,Reconnaissance,Service_Scan
877788,1526949243.853291,e,tcp,192.168.100.147,47422,192.168.100.3,44490,2,120,RST,1526949243.868959,58194,0.015668,0.015668,0.0,,,0.015668,0.015668,0.015668,,,,,1,1,60,60,63.82436,0.0,0.0,1,Reconnaissance,Service_Scan
895238,1526949244.573553,e,tcp,192.168.100.149,41607,192.168.100.3,28391,2,120,RST,1526949244.588475,75644,0.014922,0.014922,0.0,,,0.014922,0.014922,0.014922,,,,,1,1,60,60,67.015144,0.0,0.0,1,Reconnaissance,Service_Scan
522345,1526898841.572417,e,tcp,192.168.100.147,65233.0,192.168.100.3,8769.0,2,120,RST,1526898841.573031,23027,0.000614,0.000614,0.0,,,0.000614,0.000614,0.000614,,,,,1,1,60,60,1628.664429,0.0,0.0,1,Reconnaissance,Service_Scan
1828792,1529381089.487599,e,tcp,192.168.100.3,55043,192.168.100.149,4433,2,134,RST,1529381089.487743,496,0.000144,0.000144,0.0,,,0.000144,0.000144,0.000144,,,,,1,1,74,60,6944.444336,0.0,0.0,1,Theft,Keylogging
1829411,1529381467.461811,e s,tcp,192.168.100.149,36495,192.168.100.6,445,48,67210,RST,1529381477.857365,319,10.395554,0.193039,0.189718,,,0.386078,0.003321,0.382757,,,,,24,24,65284,1926,4.521164,2.212484,2.212484,1,Theft,Keylogging
34891893,1528095722.430183,e s,tcp,192.168.100.147,17772,192.168.100.3,80,2,308,REQ,1528095731.922566,35421,9.492383,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.105348,0.105348,0.0,1,DDoS/DoS,TCP
574835,1526898843.390488,e,tcp,192.168.100.149,40081,192.168.100.3,64565,2,120,RST,1526898843.416198,75517,0.02571,0.02571,0.0,,,0.02571,0.02571,0.02571,,,,,1,1,60,60,38.89537,0.0,0.0,1,Reconnaissance,Service_Scan
9652235,1528082929.961608,e s,tcp,192.168.100.150,53402.0,192.168.100.6,80.0,4,522,RST,1528082968.100513,136088,38.138905,0.015352,0.021711,,,0.046056,0.0,0.046056,,,,,3,1,462,60,0.07866,0.05244,0.0,1,DDoS/DoS,TCP
9300589,1528082861.577357,e s,tcp,192.168.100.149,46961.0,192.168.100.7,80.0,4,616,REQ,1528082918.018086,46606,56.440727,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.053153,0.053153,0.0,1,DDoS/DoS,TCP
9738192,1528082939.55892,e s,tcp,192.168.100.149,61684.0,192.168.100.7,80.0,3,462,REQ,1528082980.550612,222045,40.991692,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.04879,0.04879,0.0,1,DDoS/DoS,TCP
34865948,1528095721.889066,e,tcp,192.168.100.148,3913.0,192.168.100.3,80,4,428,RST,1528095731.538163,9476,9.649097,0.007356,0.007356,,,0.014711,0.0,0.014711,,,,,3,1,368,60,0.31091,0.207273,0.0,1,DDoS/DoS,TCP
34986938,1528095724.994488,e s,tcp,192.168.100.149,31124,192.168.100.3,80,2,308,REQ,1528095735.078576,130466,10.084088,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.099166,0.099166,0.0,1,DDoS/DoS,TCP
1628452,1526895721.968196,e,udp,192.168.100.147,40718,8.8.8.8,53,2,227,CON,1526895722.1123,18222,0.144104,0.144104,0.0,,,0.144104,0.144104,0.144104,,,,,1,1,76,151,6.939433,0.0,0.0,0,Normal,Normal
9599256,1528082926.320274,e s,tcp,192.168.100.149,18996.0,192.168.100.7,80.0,4,616,REQ,1528082970.702591,83109,44.382317,0.0,0.0,,,0.0,0.0,0.0,,,,,4,0,616,0,0.067594,0.067594,0.0,1,DDoS/DoS,TCP
34983518,1528095724.85813,e s,tcp,192.168.100.147,40923,192.168.100.3,80,3,462,REQ,1528095738.836795,127046,13.978665,2.267195,2.267195,,,4.53439,0.0,4.53439,,,,,3,0,462,0,0.143075,0.143075,0.0,1,DDoS/DoS,TCP
243769,1526880844.941188,e,tcp,192.168.100.149,57044,192.168.100.3,16784,2,120,RST,1526880844.961697,87061,0.020509,0.020509,0.0,,,0.020509,0.020509,0.020509,,,,,1,1,60,60,48.759079,0.0,0.0,1,Reconnaissance,Service_Scan
9578816,1528082925.142123,e g,tcp,192.168.100.147,58964.0,192.168.100.3,80.0,9,822,RST,1528082976.378499,62669,51.236378,0.128234,0.010409,,,0.384701,0.114836,0.140216,,,,,6,3,642,180,0.156139,0.097587,0.039035,1,DDoS/DoS,TCP
1827868,1526982353.303587,e,udp,192.168.100.7,53527,192.168.159.152,53,2,172,INT,1526982358.349891,35366,5.046304,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.198165,0.198165,0.0,0,Normal,Normal
1112348,1526955420.626643,e,tcp,192.168.100.3,34135,54.230.135.62,443,17,5247,FIN,1526955426.195956,4997,5.569313,0.260133,0.254303,,,0.520266,0.00583,0.514436,,,,,10,7,1067,4180,2.872886,1.615998,1.077332,0,Normal,Normal
34908811,1528095722.722401,e s,tcp,192.168.100.149,9974,192.168.100.3,80,2,308,REQ,1528095733.293906,52339,10.571505,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.094594,0.094594,0.0,1,DDoS/DoS,TCP
34980119,1528095724.726573,e,tcp,192.168.100.150,26622,192.168.100.3,80,3,274,RST,1528095724.925011,123647,0.198438,0.198438,0.0,,,0.198438,0.198438,0.198438,,,,,2,1,214,60,10.078714,5.039357,0.0,1,DDoS/DoS,TCP
966636,1526949249.509022,e,tcp,192.168.100.150,49731,192.168.100.3,26800,2,120,RST,1526949249.530819,147043,0.021797,0.021797,0.0,,,0.021797,0.021797,0.021797,,,,,1,1,60,60,45.877872,0.0,0.0,1,Reconnaissance,Service_Scan
34960300,1528095724.038679,e s,tcp,192.168.100.148,30525,192.168.100.3,80,2,308,REQ,1528095734.117606,103828,10.078927,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.099217,0.099217,0.0,1,DDoS/DoS,TCP
1570800,1526894256.064358,e,udp,192.168.100.147,59364,8.8.8.8,53,2,172,CON,1526894256.071839,15824,0.007481,0.007481,0.0,,,0.007481,0.007481,0.007481,,,,,1,1,86,86,133.671967,0.0,0.0,0,Normal,Normal
34913017,1528095722.809337,e,tcp,192.168.100.150,10728,192.168.100.3,80,4,428,RST,1528095734.598686,56545,11.789349,0.046726,0.046726,,,0.093451,0.0,0.093451,,,,,3,1,368,60,0.254467,0.169645,0.0,1,DDoS/DoS,TCP
9824612,1528082984.896865,e s,tcp,192.168.100.150,46193.0,192.168.100.6,80.0,4,522,RST,1528083025.625232,46304,40.762283,0.011305,0.015988,,,0.033916,0.0,0.033916,,,,,3,1,462,60,0.073597,0.049106,0.0,1,DDoS/DoS,TCP
34963181,1528095724.133388,e,tcp,192.168.100.150,22883,192.168.100.3,80,3,274,RST,1528095724.297622,106709,0.164234,0.164234,0.0,,,0.164234,0.164234,0.164234,,,,,2,1,214,60,12.177747,6.088873,0.0,1,DDoS/DoS,TCP
141909,1526879713.281318,e,tcp,192.168.100.147,35016,192.168.100.3,1056,2,134,RST,1526879713.28134,956,2.2e-05,2.2e-05,0.0,,,2.2e-05,2.2e-05,2.2e-05,,,,,1,1,74,60,45454.546875,0.0,0.0,1,Reconnaissance,Service_Scan
9544463,1528082923.041918,e s,tcp,192.168.100.150,31526.0,192.168.100.6,80.0,6,736,RST,1528082980.173529,28316,57.131611,0.023593,0.023593,,,0.094373,0.0,0.047212,,,,,4,2,616,120,0.087517,0.052554,0.017518,1,DDoS/DoS,TCP
9049564,1528082802.568724,e s,tcp,192.168.100.150,15209.0,192.168.100.6,80.0,4,522,RST,1528082841.049288,57742,38.480564,0.011396,0.016117,,,0.034189,0.0,0.034189,,,,,3,1,462,60,0.077961,0.051974,0.0,1,DDoS/DoS,TCP
850601,1526949243.131678,e,tcp,192.168.100.148,42640,192.168.100.3,56915,2,120,RST,1526949243.132419,31007,0.000741,0.000741,0.0,,,0.000741,0.000741,0.000741,,,,,1,1,60,60,1349.52771,0.0,0.0,1,Reconnaissance,Service_Scan
34849377,1528103374.677945,e,tcp,192.168.100.149,47402,192.168.100.7,80,10,2305,FIN,1528103511.084461,3501,136.406509,8.5e-05,0.000146,,,0.000338,0.0,0.000338,,,,,6,4,909,1396,0.065979,0.036655,0.092457,1,DDoS/DoS,HTTP
9253014,1528082823.27332,e g,tcp,192.168.100.147,249.0,192.168.100.3,80.0,6,548,RST,1528082851.213799,261192,27.940479,0.156006,0.022733,,,0.312011,0.133272,0.178739,,,,,4,2,428,120,0.178952,0.107371,0.03579,1,DDoS/DoS,TCP
1518940,1526877104.127291,e,udp,192.168.100.7,40179,192.168.159.152,53,2,176,INT,1526877109.169762,53323,5.042471,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198315,0.198315,0.0,0,Normal,Normal
9303519,1528082861.740241,e s,tcp,192.168.100.148,35536.0,192.168.100.5,80.0,6,924,REQ,1528082918.748067,49536,57.007828,0.984676,1.969353,,,4.923382,0.0,4.923382,,,,,6,0,924,0,0.087707,0.087707,0.0,1,DDoS/DoS,TCP
772357,1526899042.551408,e,udp,192.168.100.147,34824.0,224.0.0.251,5353.0,1,83,INT,1526899042.551408,273048,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,83,0,0.0,0.0,0.0,0,Normal,Normal
34994701,1528095725.299875,e,tcp,192.168.100.149,33568,192.168.100.3,80,1,154,REQ,1528095725.299875,138229,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,154,0,0.0,0.0,0.0,1,DDoS/DoS,TCP
742789,1526898859.089091,e,tcp,192.168.100.150,54114,192.168.100.3,58667,2,120,RST,1526898859.124396,243474,0.035305,0.035305,0.0,,,0.035305,0.035305,0.035305,,,,,1,1,60,60,28.324598,0.0,0.0,1,Reconnaissance,Service_Scan
9748928,1528082940.797731,e s,tcp,192.168.100.150,22420.0,192.168.100.6,80.0,4,522,RST,1528082977.688408,232781,36.890678,0.013356,0.018889,,,0.040069,0.0,0.040069,,,,,3,1,462,60,0.081321,0.054214,0.0,1,DDoS/DoS,TCP
994905,1526949252.127656,e,tcp,192.168.100.148,42640,192.168.100.3,64270,2,120,RST,1526949252.180155,175312,0.052499,0.052499,0.0,,,0.052499,0.052499,0.052499,,,,,1,1,60,60,19.047981,0.0,0.0,1,Reconnaissance,Service_Scan
97496,1526352255.065111,e,icmp,192.168.100.6,0x0303,192.168.100.150,0xdd44,1,70,URP,1526352255.065111,7015,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,70,0,0.0,0.0,0.0,1,Reconnaissance,Service_Scan
9231630,1528082817.17715,e g,tcp,192.168.100.147,49397.0,192.168.100.3,80.0,6,548,RST,1528082844.33108,239808,27.153931,0.169927,0.008803,,,0.339854,0.161124,0.17873,,,,,4,2,428,120,0.184135,0.110481,0.036827,1,DDoS/DoS,TCP
1670050,1526962974.375659,e,udp,192.168.100.148,47767,192.168.217.2,53,2,172,INT,1526962976.875788,24033,2.500129,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.399979,0.399979,0.0,0,Normal,Normal
729324,1526898857.755926,e,tcp,192.168.100.149,40081,192.168.100.3,54474,2,120,RST,1526898857.787843,230009,0.031917,0.031917,0.0,,,0.031917,0.031917,0.031917,,,,,1,1,60,60,31.331266,0.0,0.0,1,Reconnaissance,Service_Scan
448257,1526884143.856675,e,udp,192.168.100.150,60234.0,144.48.166.166,123,2,180,CON,1526884143.872918,1571,0.016243,0.016243,0.0,,,0.016243,0.016243,0.016243,,,,,1,1,90,90,61.564983,0.0,0.0,0,Normal,Normal
226813,1526880843.836904,e,tcp,192.168.100.150,56304,192.168.100.3,61412,2,120,RST,1526880843.842117,70105,0.005213,0.005213,0.0,,,0.005213,0.005213,0.005213,,,,,1,1,60,60,191.828125,0.0,0.0,1,Reconnaissance,Service_Scan
9674351,1528082932.30877,e s,tcp,192.168.100.149,38358.0,192.168.100.7,80.0,3,462,REQ,1528082974.472684,158204,42.163914,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.047434,0.047434,0.0,1,DDoS/DoS,TCP
9020016,1528082800.802935,e s,tcp,192.168.100.148,46173.0,192.168.100.5,80.0,3,462,REQ,1528082842.143525,28194,41.340591,0.0,0.0,,,0.0,0.0,0.0,,,,,3,0,462,0,0.048379,0.048379,0.0,1,DDoS/DoS,TCP
206610,1526880843.061085,e,tcp,192.168.100.148,40850,192.168.100.3,57710,2,120,RST,1526880843.077946,49902,0.016861,0.016861,0.0,,,0.016861,0.016861,0.016861,,,,,1,1,60,60,59.308468,0.0,0.0,1,Reconnaissance,Service_Scan
745288,1526898859.327415,e,tcp,192.168.100.150,54114,192.168.100.3,2809,2,120,RST,1526898859.358939,245973,0.031524,0.031524,0.0,,,0.031524,0.031524,0.031524,,,,,1,1,60,60,31.721865,0.0,0.0,1,Reconnaissance,Service_Scan
9506758,1528082880.328975,e g,tcp,192.168.100.147,9988.0,192.168.100.3,80.0,6,548,RST,1528082905.140031,252775,24.811056,0.132618,0.004239,,,0.265235,0.128379,0.136856,,,,,4,2,428,120,0.201523,0.120914,0.040305,1,DDoS/DoS,TCP
851283,1526949243.144284,e,tcp,192.168.100.148,42640,192.168.100.3,44347,2,120,RST,1526949243.144999,31689,0.000715,0.000715,0.0,,,0.000715,0.000715,0.000715,,,,,1,1,60,60,1398.60144,0.0,0.0,1,Reconnaissance,Service_Scan
342001,1526880852.856397,e,tcp,192.168.100.147,59460,192.168.100.3,24122,2,120,RST,1526880852.887302,185294,0.030905,0.030905,0.0,,,0.030905,0.030905,0.030905,,,,,1,1,60,60,32.357224,0.0,0.0,1,Reconnaissance,Service_Scan
185828,1526880842.442803,e,tcp,192.168.100.148,40850.0,192.168.100.3,12453.0,2,120,RST,1526880842.44363,29120,0.000827,0.000827,0.0,,,0.000827,0.000827,0.000827,,,,,1,1,60,60,1209.189819,0.0,0.0,1,Reconnaissance,Service_Scan
1555084,1526878839.905022,e,udp,192.168.100.7,41804,192.168.159.152,53,2,176,INT,1526878844.952839,18,5.047817,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198105,0.198105,0.0,0,Normal,Normal
371228,1526880856.231969,e,tcp,192.168.100.149,57044,192.168.100.3,13899,2,120,RST,1526880856.274799,214521,0.04283,0.04283,0.0,,,0.04283,0.04283,0.04283,,,,,1,1,60,60,23.34812,0.0,0.0,1,Reconnaissance,Service_Scan
121074,1526354572.942057,eU,udp,192.168.100.150,55839,192.168.100.7,17823,1,60,INT,1526354572.942172,18736,0.000115,0.000115,0.0,,,0.000115,0.000115,0.000115,,,,,1,0,60,0,0.0,0.0,0.0,1,Reconnaissance,Service_Scan
294645,1526880848.368476,e,tcp,192.168.100.149,57044,192.168.100.3,51137,2,120,RST,1526880848.417404,137937,0.048928,0.048928,0.0,,,0.048928,0.048928,0.048928,,,,,1,1,60,60,20.438194,0.0,0.0,1,Reconnaissance,Service_Scan
9960962,1528082996.396506,e s,tcp,192.168.100.150,17051.0,192.168.100.6,80.0,4,522,RST,1528083036.302828,182654,39.906322,0.012533,0.017725,,,0.0376,0.0,0.0376,,,,,3,1,462,60,0.075176,0.050117,0.0,1,DDoS/DoS,TCP
655793,1526898849.922831,e,tcp,192.168.100.149,40081,192.168.100.3,11062,2,120,RST,1526898849.974269,156477,0.051438,0.051438,0.0,,,0.051438,0.051438,0.051438,,,,,1,1,60,60,19.44088,0.0,0.0,1,Reconnaissance,Service_Scan
9864855,1528082987.413623,e s,tcp,192.168.100.150,53428.0,192.168.100.6,80.0,4,522,RST,1528083027.437863,86547,40.024239,0.016226,0.022947,,,0.048678,0.0,0.048678,,,,,3,1,462,60,0.074955,0.04997,0.0,1,DDoS/DoS,TCP
39969368,1528096264.151364,e,tcp,192.168.100.3,41307.0,52.64.239.193,8883.0,14,9042,CON,1528096286.098271,131883,21.946907,1.483854,0.960872,,,5.935414,0.009475,2.608639,,,,,7,7,8580,462,0.592339,0.273505,0.273387,0,Normal,Normal
34864460,1528095721.863527,e,tcp,192.168.100.148,3201.0,192.168.100.3,80,4,428,RST,1528095731.508668,7988,9.645141,0.006826,0.006826,,,0.013653,0.0,0.013653,,,,,3,1,368,60,0.311037,0.207358,0.0,1,DDoS/DoS,TCP
553694,1526898842.538255,e,tcp,192.168.100.149,40081,192.168.100.3,41914,2,120,RST,1526898842.541016,54376,0.002761,0.002761,0.0,,,0.002761,0.002761,0.002761,,,,,1,1,60,60,362.187592,0.0,0.0,1,Reconnaissance,Service_Scan
618625,1526898846.888738,e,tcp,192.168.100.147,65233,192.168.100.3,42742,2,120,RST,1526898846.917521,119308,0.028783,0.028783,0.0,,,0.028783,0.028783,0.028783,,,,,1,1,60,60,34.742733,0.0,0.0,1,Reconnaissance,Service_Scan
9821683,1528082984.718358,e s,tcp,192.168.100.149,31443.0,192.168.100.7,80.0,7,1078,REQ,1528083031.178321,43375,46.459965,0.0,0.0,,,0.0,0.0,0.0,,,,,7,0,1078,0,0.129143,0.129143,0.0,1,DDoS/DoS,TCP
1829716,1529381636.089612,e,tcp,192.168.100.149,40068,192.168.100.3,22,28,5204,RST,1529381637.766347,657,1.676735,1.676735,0.0,,,1.676735,1.676735,1.676735,,,,,13,15,1666,3538,16.102722,7.156766,8.34956,1,Theft,Keylogging
138083,1526355569.92684,e,udp,192.168.100.7,52681,192.168.159.152,53,2,176,INT,1526355574.968448,13566,5.041608,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198349,0.198349,0.0,0,Normal,Normal
1537326,1526877721.544832,e,udp,192.168.100.150,33726,8.8.8.8,53,2,227,CON,1526877721.553024,18401,0.008192,0.008192,0.0,,,0.008192,0.008192,0.008192,,,,,1,1,76,151,122.070312,0.0,0.0,0,Normal,Normal
142946,1526879713.598348,e,tcp,192.168.100.148,36192,192.168.100.3,7921,2,134,RST,1526879713.598383,1970,3.5e-05,3.5e-05,0.0,,,3.5e-05,3.5e-05,3.5e-05,,,,,1,1,74,60,28571.427734,0.0,0.0,1,Reconnaissance,Service_Scan
419467,1526880865.124766,e,tcp,192.168.100.147,46310,192.168.100.3,1883,6,426,RST,1526880865.128644,262771,0.003878,0.003878,0.0,,,0.003878,0.003878,0.003878,,,,,3,3,220,206,1289.324463,515.729736,515.729736,1,Reconnaissance,Service_Scan
9504812,1528082879.603815,e g,tcp,192.168.100.147,8004.0,192.168.100.3,80.0,6,548,RST,1528082904.267276,250829,24.663462,0.142258,0.009497,,,0.284517,0.132762,0.151755,,,,,4,2,428,120,0.202729,0.121637,0.040546,1,DDoS/DoS,TCP
34902683,1528095722.613495,e s,tcp,192.168.100.149,8209,192.168.100.3,80,2,308,REQ,1528095733.186024,46211,10.572529,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.094585,0.094585,0.0,1,DDoS/DoS,TCP
34896263,1528095722.511275,e s,tcp,192.168.100.149,6790,192.168.100.3,80,2,308,REQ,1528095733.066392,39791,10.555117,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,308,0,0.094741,0.094741,0.0,1,DDoS/DoS,TCP
